Timestamp,Site - PV Power,Site - Load Power,Site - Grid Power,Site - Battery Power
Wed Nov 25 2020 09:31:00 GMT+1100 (AEDT),644.1666666666666,2469.6666666666665,1825.5,0
Wed Nov 25 2020 09:32:00 GMT+1100 (AEDT),726,2368.5,1642.5,0
Wed Nov 25 2020 09:33:00 GMT+1100 (AEDT),695.6666666666666,2380.6666666666665,1685,0
Wed Nov 25 2020 09:34:00 GMT+1100 (AEDT),681.6666666666666,2541.1666666666665,1859.5,0
Wed Nov 25 2020 09:35:00 GMT+1100 (AEDT),810,2252.5,1442.5,0
Wed Nov 25 2020 09:36:00 GMT+1100 (AEDT),989.3333333333334,2055.3333333333335,1066,0
Wed Nov 25 2020 09:37:00 GMT+1100 (AEDT),991.5,2093.5,1102,0
Wed Nov 25 2020 09:38:00 GMT+1100 (AEDT),917.1666666666666,1987.6666666666667,1070.5,0
Wed Nov 25 2020 09:39:00 GMT+1100 (AEDT),760.1666666666666,2111.1666666666665,1351,0
Wed Nov 25 2020 09:40:00 GMT+1100 (AEDT),730.3333333333334,2289,1558.6666666666667,0
Wed Nov 25 2020 09:41:00 GMT+1100 (AEDT),707.8333333333334,2064.3333333333335,1356.5,0
Wed Nov 25 2020 09:42:00 GMT+1100 (AEDT),649.3333333333334,2204.8333333333335,1555.5,0
Wed Nov 25 2020 09:43:00 GMT+1100 (AEDT),721.6666666666666,2079.3333333333335,1357.6666666666667,0
Wed Nov 25 2020 09:44:00 GMT+1100 (AEDT),701.5,2011.3333333333333,1309.8333333333333,0
Wed Nov 25 2020 09:45:00 GMT+1100 (AEDT),804.8333333333334,2019.8333333333333,1215,0
Wed Nov 25 2020 09:46:00 GMT+1100 (AEDT),1011.8333333333334,1979,967.1666666666666,0
Wed Nov 25 2020 09:47:00 GMT+1100 (AEDT),1021.8333333333334,1991.3333333333333,969.5,0
Wed Nov 25 2020 09:48:00 GMT+1100 (AEDT),882.1666666666666,2007.6666666666667,1125.5,0
Wed Nov 25 2020 09:49:00 GMT+1100 (AEDT),728.6666666666666,1973.3333333333333,1244.6666666666667,0
Wed Nov 25 2020 09:50:00 GMT+1100 (AEDT),674.3333333333334,2021.5,1347.1666666666667,0
Wed Nov 25 2020 09:51:00 GMT+1100 (AEDT),661.1666666666666,1969.1666666666667,1308,0
Wed Nov 25 2020 09:52:00 GMT+1100 (AEDT),643,2053.1666666666665,1410.1666666666667,0
Wed Nov 25 2020 09:53:00 GMT+1100 (AEDT),627.8333333333334,2198,1570.1666666666667,0
Wed Nov 25 2020 09:54:00 GMT+1100 (AEDT),635.1666666666666,2096,1460.8333333333333,0
Wed Nov 25 2020 09:55:00 GMT+1100 (AEDT),665.6666666666666,2080.1666666666665,1414.5,0
Wed Nov 25 2020 09:56:00 GMT+1100 (AEDT),735.1666666666666,1998.8333333333333,1263.6666666666667,0
Wed Nov 25 2020 09:57:00 GMT+1100 (AEDT),759.5,1938.1666666666667,1178.6666666666667,0
Wed Nov 25 2020 09:58:00 GMT+1100 (AEDT),746,1980.6666666666667,1234.6666666666667,0
Wed Nov 25 2020 09:59:00 GMT+1100 (AEDT),744.5,2089.1666666666665,1344.6666666666667,0
Wed Nov 25 2020 10:00:00 GMT+1100 (AEDT),794.6666666666666,2025.8333333333333,1231.1666666666667,0
Wed Nov 25 2020 10:01:00 GMT+1100 (AEDT),867,2019.5,1152.5,0
Wed Nov 25 2020 10:02:00 GMT+1100 (AEDT),899,2081,1182,0
Wed Nov 25 2020 10:03:00 GMT+1100 (AEDT),843.8333333333334,2004.6666666666667,1160.8333333333333,0
Wed Nov 25 2020 10:04:00 GMT+1100 (AEDT),772.3333333333334,2084.3333333333335,1312,0
Wed Nov 25 2020 10:05:00 GMT+1100 (AEDT),715.5,2057.8333333333335,1342.3333333333333,0
Wed Nov 25 2020 10:06:00 GMT+1100 (AEDT),684.3333333333334,2056.3333333333335,1372,0
Wed Nov 25 2020 10:07:00 GMT+1100 (AEDT),662.1666666666666,2083.1666666666665,1421,0
Wed Nov 25 2020 10:08:00 GMT+1100 (AEDT),653.6666666666666,1963.8333333333333,1310.1666666666667,0
Wed Nov 25 2020 10:09:00 GMT+1100 (AEDT),638.8333333333334,2091.6666666666665,1452.8333333333333,0
Wed Nov 25 2020 10:10:00 GMT+1100 (AEDT),624.3333333333334,2287,1662.6666666666667,0
Wed Nov 25 2020 10:11:00 GMT+1100 (AEDT),636.5,2163.3333333333335,1526.8333333333333,0
Wed Nov 25 2020 10:12:00 GMT+1100 (AEDT),750.5,2189.8333333333335,1439.3333333333333,0
Wed Nov 25 2020 10:13:00 GMT+1100 (AEDT),740.5,2038.6666666666667,1298.1666666666667,0
Wed Nov 25 2020 10:14:00 GMT+1100 (AEDT),727.8333333333334,2189.8333333333335,1462,0
Wed Nov 25 2020 10:15:00 GMT+1100 (AEDT),717,2097,1380,0
Wed Nov 25 2020 10:16:00 GMT+1100 (AEDT),721.8333333333334,1823.6666666666667,1101.8333333333333,0
Wed Nov 25 2020 10:17:00 GMT+1100 (AEDT),728.8333333333334,1915.5,1186.6666666666667,0
Wed Nov 25 2020 10:18:00 GMT+1100 (AEDT),725.5,2040,1314.5,0
Wed Nov 25 2020 10:19:00 GMT+1100 (AEDT),725.3333333333334,1954.8333333333333,1229.5,0
Wed Nov 25 2020 10:20:00 GMT+1100 (AEDT),742.1666666666666,2014.8333333333333,1272.6666666666667,0
Wed Nov 25 2020 10:21:00 GMT+1100 (AEDT),719.5,2256.1666666666665,1536.6666666666667,0
Wed Nov 25 2020 10:22:00 GMT+1100 (AEDT),703.8333333333334,2287.3333333333335,1583.5,0
Wed Nov 25 2020 10:23:00 GMT+1100 (AEDT),715.5,2194.1666666666665,1478.6666666666667,0
Wed Nov 25 2020 10:24:00 GMT+1100 (AEDT),733.8333333333334,2183.6666666666665,1449.8333333333333,0
Wed Nov 25 2020 10:25:00 GMT+1100 (AEDT),748.1666666666666,2226,1477.8333333333333,0
Wed Nov 25 2020 10:26:00 GMT+1100 (AEDT),759.8,2153.2,1393.4,0
Wed Nov 25 2020 10:27:00 GMT+1100 (AEDT),775.8333333333334,2006.3333333333333,1230.5,0
Wed Nov 25 2020 10:28:00 GMT+1100 (AEDT),793.8333333333334,2084.8333333333335,1291,0
Wed Nov 25 2020 10:29:00 GMT+1100 (AEDT),810.8333333333334,2232.3333333333335,1421.5,0
Wed Nov 25 2020 10:30:00 GMT+1100 (AEDT),794,2459.5,1665.5,0
Wed Nov 25 2020 10:31:00 GMT+1100 (AEDT),856.6666666666666,2242.6666666666665,1386,0
Wed Nov 25 2020 10:32:00 GMT+1100 (AEDT),992.6666666666666,2309.1666666666665,1316.5,0
Wed Nov 25 2020 10:33:00 GMT+1100 (AEDT),1323.8333333333333,2360.3333333333335,1036.5,0
Wed Nov 25 2020 10:34:00 GMT+1100 (AEDT),1525.6666666666667,2250,724.3333333333334,0
Wed Nov 25 2020 10:35:00 GMT+1100 (AEDT),1550.1666666666667,2211.6666666666665,661.5,0
Wed Nov 25 2020 10:36:00 GMT+1100 (AEDT),1420.6666666666667,2304.1666666666665,883.5,0
Wed Nov 25 2020 10:37:00 GMT+1100 (AEDT),1194.5,2141.1666666666665,946.6666666666666,0
Wed Nov 25 2020 10:38:00 GMT+1100 (AEDT),1365.6666666666667,2066.5,700.8333333333334,0
Wed Nov 25 2020 10:39:00 GMT+1100 (AEDT),1237,2133.5,896.5,0
Wed Nov 25 2020 10:40:00 GMT+1100 (AEDT),1014,2247.5,1233.5,0
Wed Nov 25 2020 10:41:00 GMT+1100 (AEDT),712,2062.3333333333335,1350.3333333333333,0
Wed Nov 25 2020 10:42:00 GMT+1100 (AEDT),632.8333333333334,2009.1666666666667,1376.3333333333333,0
Wed Nov 25 2020 10:43:00 GMT+1100 (AEDT),639.1666666666666,2391.5,1752.3333333333333,0
Wed Nov 25 2020 10:44:00 GMT+1100 (AEDT),681,2428.1666666666665,1747.1666666666667,0
Wed Nov 25 2020 10:45:00 GMT+1100 (AEDT),755,2357.8333333333335,1602.8333333333333,0
Wed Nov 25 2020 10:46:00 GMT+1100 (AEDT),969.6666666666666,2410.3333333333335,1440.6666666666667,0
Wed Nov 25 2020 10:47:00 GMT+1100 (AEDT),944,2267.3333333333335,1323.3333333333333,0
Wed Nov 25 2020 10:48:00 GMT+1100 (AEDT),854,2088,1234,0
Wed Nov 25 2020 10:49:00 GMT+1100 (AEDT),843.5,2069.6666666666665,1226.1666666666667,0
Wed Nov 25 2020 10:50:00 GMT+1100 (AEDT),938.5,2451,1512.5,0
Wed Nov 25 2020 10:51:00 GMT+1100 (AEDT),951.3333333333334,2339.8333333333335,1388.5,0
Wed Nov 25 2020 10:52:00 GMT+1100 (AEDT),894.3333333333334,2274.5,1380.1666666666667,0
Wed Nov 25 2020 10:53:00 GMT+1100 (AEDT),837.1666666666666,2124.5,1287.3333333333333,0
Wed Nov 25 2020 10:54:00 GMT+1100 (AEDT),935,2159.8333333333335,1224.8333333333333,0
Wed Nov 25 2020 10:55:00 GMT+1100 (AEDT),1077.5,2402.3333333333335,1324.8333333333333,0
Wed Nov 25 2020 10:56:00 GMT+1100 (AEDT),999.1666666666666,2289.1666666666665,1290,0
Wed Nov 25 2020 10:57:00 GMT+1100 (AEDT),875.1666666666666,2060.1666666666665,1185,0
Wed Nov 25 2020 10:58:00 GMT+1100 (AEDT),833.1666666666666,2153.8333333333335,1320.6666666666667,0
Wed Nov 25 2020 10:59:00 GMT+1100 (AEDT),695.8333333333334,2105.6666666666665,1409.8333333333333,0
Wed Nov 25 2020 11:00:00 GMT+1100 (AEDT),672.6666666666666,2433,1760.3333333333333,0
Wed Nov 25 2020 11:01:00 GMT+1100 (AEDT),671.1666666666666,2146.1666666666665,1475,0
Wed Nov 25 2020 11:02:00 GMT+1100 (AEDT),675.6666666666666,2027.3333333333333,1351.6666666666667,0
Wed Nov 25 2020 11:03:00 GMT+1100 (AEDT),682.5,1966.8333333333333,1284.3333333333333,0
Wed Nov 25 2020 11:04:00 GMT+1100 (AEDT),683.6666666666666,2456.8333333333335,1773.1666666666667,0
Wed Nov 25 2020 11:05:00 GMT+1100 (AEDT),684.1666666666666,2150.1666666666665,1466,0
Wed Nov 25 2020 11:06:00 GMT+1100 (AEDT),688,1920.5,1232.5,0
Wed Nov 25 2020 11:07:00 GMT+1100 (AEDT),699.3333333333334,1808.5,1109.1666666666667,0
Wed Nov 25 2020 11:08:00 GMT+1100 (AEDT),739.8333333333334,2073.6666666666665,1333.8333333333333,0
Wed Nov 25 2020 11:09:00 GMT+1100 (AEDT),777.1666666666666,1988.6666666666667,1211.5,0
Wed Nov 25 2020 11:10:00 GMT+1100 (AEDT),784.8333333333334,1982.1666666666667,1197.3333333333333,0
Wed Nov 25 2020 11:11:00 GMT+1100 (AEDT),778.5,1874.3333333333333,1095.8333333333333,0
Wed Nov 25 2020 11:12:00 GMT+1100 (AEDT),777.5,2042,1264.5,0
Wed Nov 25 2020 11:13:00 GMT+1100 (AEDT),768.3333333333334,1795.1666666666667,1026.8333333333333,0
Wed Nov 25 2020 11:14:00 GMT+1100 (AEDT),768.1666666666666,1820,1051.8333333333333,0
Wed Nov 25 2020 11:15:00 GMT+1100 (AEDT),777,1833.8333333333333,1056.8333333333333,0
Wed Nov 25 2020 11:16:00 GMT+1100 (AEDT),754,1798.5,1044.5,0
Wed Nov 25 2020 11:17:00 GMT+1100 (AEDT),728.5,1747,1018.5,0
Wed Nov 25 2020 11:18:00 GMT+1100 (AEDT),707.6666666666666,1757.5,1049.8333333333333,0
Wed Nov 25 2020 11:19:00 GMT+1100 (AEDT),687.5,1793,1105.5,0
Wed Nov 25 2020 11:20:00 GMT+1100 (AEDT),679,2086.8333333333335,1407.8333333333333,0
Wed Nov 25 2020 11:21:00 GMT+1100 (AEDT),702.8333333333334,2137.1666666666665,1434.3333333333333,0
Wed Nov 25 2020 11:22:00 GMT+1100 (AEDT),749.3333333333334,1855.5,1106.1666666666667,0
Wed Nov 25 2020 11:23:00 GMT+1100 (AEDT),772.8333333333334,1853.5,1080.6666666666667,0
Wed Nov 25 2020 11:24:00 GMT+1100 (AEDT),779.6666666666666,1877.1666666666667,1097.5,0
Wed Nov 25 2020 11:25:00 GMT+1100 (AEDT),771,2230.6666666666665,1459.6666666666667,0
Wed Nov 25 2020 11:26:00 GMT+1100 (AEDT),835.5,2264.6666666666665,1429.1666666666667,0
Wed Nov 25 2020 11:27:00 GMT+1100 (AEDT),1053.3333333333333,2008.8333333333333,955.5,0
Wed Nov 25 2020 11:28:00 GMT+1100 (AEDT),1270.6666666666667,1943.6666666666667,673,0
Wed Nov 25 2020 11:29:00 GMT+1100 (AEDT),1603.6666666666667,1924.8333333333333,321.1666666666667,0
Wed Nov 25 2020 11:30:00 GMT+1100 (AEDT),1644.3333333333333,1913.5,269.1666666666667,0
Wed Nov 25 2020 11:31:00 GMT+1100 (AEDT),1582,1993.6666666666667,411.6666666666667,0
Wed Nov 25 2020 11:32:00 GMT+1100 (AEDT),1397.6666666666667,1948.6666666666667,551,0
Wed Nov 25 2020 11:33:00 GMT+1100 (AEDT),1191,2060.5,869.5,0
Wed Nov 25 2020 11:34:00 GMT+1100 (AEDT),923.5,1780.3333333333333,856.8333333333334,0
Wed Nov 25 2020 11:35:00 GMT+1100 (AEDT),951.1666666666666,1851,899.8333333333334,0
Wed Nov 25 2020 11:36:00 GMT+1100 (AEDT),1101.1666666666667,2109,1007.8333333333334,0
Wed Nov 25 2020 11:37:00 GMT+1100 (AEDT),1421.6666666666667,2062.1666666666665,640.5,0
Wed Nov 25 2020 11:38:00 GMT+1100 (AEDT),1670.8333333333333,2136,465.1666666666667,0
Wed Nov 25 2020 11:39:00 GMT+1100 (AEDT),1548.3333333333333,1861.6666666666667,313.3333333333333,0
Wed Nov 25 2020 11:40:00 GMT+1100 (AEDT),1049.6666666666667,2026,976.3333333333334,0
Wed Nov 25 2020 11:41:00 GMT+1100 (AEDT),839.6666666666666,1897.8333333333333,1058.1666666666667,0
Wed Nov 25 2020 11:42:00 GMT+1100 (AEDT),796.6666666666666,1961.1666666666667,1164.5,0
Wed Nov 25 2020 11:43:00 GMT+1100 (AEDT),707.5,1989.6666666666667,1282.1666666666667,0
Wed Nov 25 2020 11:44:00 GMT+1100 (AEDT),659.3333333333334,2179.5,1520.1666666666667,0
Wed Nov 25 2020 11:45:00 GMT+1100 (AEDT),686.5,2203.6666666666665,1517.1666666666667,0
Wed Nov 25 2020 11:46:00 GMT+1100 (AEDT),760.8333333333334,1991.3333333333333,1230.5,0
Wed Nov 25 2020 11:47:00 GMT+1100 (AEDT),921.8333333333334,1877,955.1666666666666,0
Wed Nov 25 2020 11:48:00 GMT+1100 (AEDT),1039.6666666666667,2014.5,974.8333333333334,0
Wed Nov 25 2020 11:49:00 GMT+1100 (AEDT),933.6666666666666,2188.8333333333335,1255.1666666666667,0
Wed Nov 25 2020 11:50:00 GMT+1100 (AEDT),823.6666666666666,2212.8333333333335,1389.1666666666667,0
Wed Nov 25 2020 11:51:00 GMT+1100 (AEDT),957.3333333333334,2021.8333333333333,1064.5,0
Wed Nov 25 2020 11:52:00 GMT+1100 (AEDT),962.8333333333334,2069,1106.1666666666667,0
Wed Nov 25 2020 11:53:00 GMT+1100 (AEDT),731.3333333333334,1931.8333333333333,1200.5,0
Wed Nov 25 2020 11:54:00 GMT+1100 (AEDT),739.1666666666666,2045.1666666666667,1306,0
Wed Nov 25 2020 11:55:00 GMT+1100 (AEDT),866.3333333333334,2096.8333333333335,1230.5,0
Wed Nov 25 2020 11:56:00 GMT+1100 (AEDT),1083.5,2107.1666666666665,1023.6666666666666,0
Wed Nov 25 2020 11:57:00 GMT+1100 (AEDT),991.8333333333334,1700.1666666666667,708.3333333333334,0
Wed Nov 25 2020 11:58:00 GMT+1100 (AEDT),847,1635.5,788.5,0
Wed Nov 25 2020 11:59:00 GMT+1100 (AEDT),929,1659,730,0
Wed Nov 25 2020 12:00:00 GMT+1100 (AEDT),1073,1835.1666666666667,762.1666666666666,0
Wed Nov 25 2020 12:01:00 GMT+1100 (AEDT),1433.8333333333333,1897.8333333333333,464,0
Wed Nov 25 2020 12:02:00 GMT+1100 (AEDT),1016,1813.5,797.5,0
Wed Nov 25 2020 12:03:00 GMT+1100 (AEDT),1192.8333333333333,1811.3333333333333,618.5,0
Wed Nov 25 2020 12:04:00 GMT+1100 (AEDT),1561.3333333333333,1964.3333333333333,403,0
Wed Nov 25 2020 12:05:00 GMT+1100 (AEDT),1601.5,1971.3333333333333,369.8333333333333,0
Wed Nov 25 2020 12:06:00 GMT+1100 (AEDT),1658,1974.1666666666667,316.1666666666667,0
Wed Nov 25 2020 12:07:00 GMT+1100 (AEDT),1692.6666666666667,2065,372.3333333333333,0
Wed Nov 25 2020 12:08:00 GMT+1100 (AEDT),1652.8333333333333,1997.6666666666667,344.8333333333333,0
Wed Nov 25 2020 12:09:00 GMT+1100 (AEDT),1139.3333333333333,2282.1666666666665,1142.8333333333333,0
Wed Nov 25 2020 12:10:00 GMT+1100 (AEDT),1047.8333333333333,2089.1666666666665,1041.3333333333333,0
Wed Nov 25 2020 12:11:00 GMT+1100 (AEDT),767.1666666666666,2089.5,1322.3333333333333,0
Wed Nov 25 2020 12:12:00 GMT+1100 (AEDT),843,2021.6666666666667,1178.6666666666667,0
Wed Nov 25 2020 12:13:00 GMT+1100 (AEDT),730.5,2256,1525.5,0
Wed Nov 25 2020 12:14:00 GMT+1100 (AEDT),898.6666666666666,2052.1666666666665,1153.5,0
Wed Nov 25 2020 12:15:00 GMT+1100 (AEDT),1307.1666666666667,2132.8333333333335,825.6666666666666,0
Wed Nov 25 2020 12:16:00 GMT+1100 (AEDT),1628.8333333333333,2048.5,419.6666666666667,0
Wed Nov 25 2020 12:17:00 GMT+1100 (AEDT),1624.1666666666667,2207.1666666666665,583,0
Wed Nov 25 2020 12:18:00 GMT+1100 (AEDT),1300.1666666666667,1858,557.8333333333334,0
Wed Nov 25 2020 12:19:00 GMT+1100 (AEDT),1306.5,1929.5,623,0
Wed Nov 25 2020 12:20:00 GMT+1100 (AEDT),1063.3333333333333,1755.5,692.1666666666666,0
Wed Nov 25 2020 12:21:00 GMT+1100 (AEDT),906.3333333333334,1875.5,969.1666666666666,0
Wed Nov 25 2020 12:22:00 GMT+1100 (AEDT),878,2103.8333333333335,1225.8333333333333,0
Wed Nov 25 2020 12:23:00 GMT+1100 (AEDT),915.1666666666666,2226,1310.8333333333333,0
Wed Nov 25 2020 12:24:00 GMT+1100 (AEDT),1308.8333333333333,2099.6666666666665,790.8333333333334,0
Wed Nov 25 2020 12:25:00 GMT+1100 (AEDT),1617,2057.6666666666665,440.6666666666667,0
Wed Nov 25 2020 12:26:00 GMT+1100 (AEDT),1623.3333333333333,2118.3333333333335,495,0
Wed Nov 25 2020 12:27:00 GMT+1100 (AEDT),1440,1968.5,528.5,0
Wed Nov 25 2020 12:28:00 GMT+1100 (AEDT),1176,1982.1666666666667,806.1666666666666,0
Wed Nov 25 2020 12:29:00 GMT+1100 (AEDT),1513.1666666666667,2320.6666666666665,807.5,0
Wed Nov 25 2020 12:30:00 GMT+1100 (AEDT),1553.5,1985,431.5,0
Wed Nov 25 2020 12:31:00 GMT+1100 (AEDT),1341.6666666666667,1907.6666666666667,566,0
Wed Nov 25 2020 12:32:00 GMT+1100 (AEDT),923.1666666666666,1990.6666666666667,1067.5,0
Wed Nov 25 2020 12:33:00 GMT+1100 (AEDT),739.1666666666666,1845.6666666666667,1106.5,0
Wed Nov 25 2020 12:34:00 GMT+1100 (AEDT),989.5,2256,1266.5,0
Wed Nov 25 2020 12:35:00 GMT+1100 (AEDT),848,2144,1296,0
Wed Nov 25 2020 12:36:00 GMT+1100 (AEDT),856.5,1813,956.5,0
Wed Nov 25 2020 12:37:00 GMT+1100 (AEDT),1020.1666666666666,2010.6666666666667,990.5,0
Wed Nov 25 2020 12:38:00 GMT+1100 (AEDT),1171.6666666666667,2009.6666666666667,838,0
Wed Nov 25 2020 12:39:00 GMT+1100 (AEDT),1257.1666666666667,1712.6666666666667,455.5,0
Wed Nov 25 2020 12:40:00 GMT+1100 (AEDT),1235.1666666666667,2030.6666666666667,795.5,0
Wed Nov 25 2020 12:41:00 GMT+1100 (AEDT),1605.6666666666667,2128.1666666666665,522.5,0
Wed Nov 25 2020 12:42:00 GMT+1100 (AEDT),1571.3333333333333,2168.3333333333335,597,0
Wed Nov 25 2020 12:43:00 GMT+1100 (AEDT),1296.8333333333333,2142.8333333333335,846,0
Wed Nov 25 2020 12:44:00 GMT+1100 (AEDT),1227.8333333333333,1830.8333333333333,603,0
Wed Nov 25 2020 12:45:00 GMT+1100 (AEDT),1457.8333333333333,1852.8333333333333,395,0
Wed Nov 25 2020 12:46:00 GMT+1100 (AEDT),1675.1666666666667,1982.1666666666667,307,0
Wed Nov 25 2020 12:47:00 GMT+1100 (AEDT),1509.5,2025,515.5,0
Wed Nov 25 2020 12:48:00 GMT+1100 (AEDT),1271.6666666666667,2026.1666666666667,754.5,0
Wed Nov 25 2020 12:49:00 GMT+1100 (AEDT),1278.6666666666667,1972.6666666666667,694,0
Wed Nov 25 2020 12:50:00 GMT+1100 (AEDT),1042.6666666666667,1831.6666666666667,789,0
Wed Nov 25 2020 12:51:00 GMT+1100 (AEDT),1177.6666666666667,1870.6666666666667,693,0
Wed Nov 25 2020 12:52:00 GMT+1100 (AEDT),1464.5,1815,350.5,0
Wed Nov 25 2020 12:53:00 GMT+1100 (AEDT),1610.6666666666667,2082.1666666666665,471.5,0
Wed Nov 25 2020 12:54:00 GMT+1100 (AEDT),1373.1666666666667,1976.1666666666667,603,0
Wed Nov 25 2020 12:55:00 GMT+1100 (AEDT),1326.5,1990.5,664,0
Wed Nov 25 2020 12:56:00 GMT+1100 (AEDT),1329.8333333333333,1636.8333333333333,307,0
Wed Nov 25 2020 12:57:00 GMT+1100 (AEDT),1466.3333333333333,1651.8333333333333,185.5,0
Wed Nov 25 2020 12:58:00 GMT+1100 (AEDT),1138.3333333333333,1537.3333333333333,399,0
Wed Nov 25 2020 12:59:00 GMT+1100 (AEDT),848.8333333333334,1608.8333333333333,760,0
Wed Nov 25 2020 13:00:00 GMT+1100 (AEDT),733.1666666666666,1600.6666666666667,867.5,0
Wed Nov 25 2020 13:01:00 GMT+1100 (AEDT),731.1666666666666,1655.6666666666667,924.5,0
Wed Nov 25 2020 13:02:00 GMT+1100 (AEDT),815.5,1740.5,925,0
Wed Nov 25 2020 13:03:00 GMT+1100 (AEDT),1283.6666666666667,1987.1666666666667,703.5,0
Wed Nov 25 2020 13:04:00 GMT+1100 (AEDT),1024.8333333333333,1915.8333333333333,891,0
Wed Nov 25 2020 13:05:00 GMT+1100 (AEDT),933.3333333333334,1918.8333333333333,985.5,0
Wed Nov 25 2020 13:06:00 GMT+1100 (AEDT),852.5,2106,1253.5,0
Wed Nov 25 2020 13:07:00 GMT+1100 (AEDT),777.8333333333334,1771.8333333333333,994,0
Wed Nov 25 2020 13:08:00 GMT+1100 (AEDT),702.3333333333334,1786.1666666666667,1083.8333333333333,0
Wed Nov 25 2020 13:09:00 GMT+1100 (AEDT),758.6666666666666,1816.8333333333333,1058.1666666666667,0
Wed Nov 25 2020 13:10:00 GMT+1100 (AEDT),993,2291.1666666666665,1298.1666666666667,0
Wed Nov 25 2020 13:11:00 GMT+1100 (AEDT),1337.8333333333333,2255.6666666666665,917.8333333333334,0
Wed Nov 25 2020 13:12:00 GMT+1100 (AEDT),1620.5,2138.5,518,0
Wed Nov 25 2020 13:13:00 GMT+1100 (AEDT),1680.3333333333333,1923.3333333333333,243,0
Wed Nov 25 2020 13:14:00 GMT+1100 (AEDT),1730.5,1926.3333333333333,195.83333333333334,0
Wed Nov 25 2020 13:15:00 GMT+1100 (AEDT),1637.5,1760.8333333333333,123.33333333333333,0
Wed Nov 25 2020 13:16:00 GMT+1100 (AEDT),1577.5,1873.6666666666667,296.1666666666667,0
Wed Nov 25 2020 13:17:00 GMT+1100 (AEDT),1673.5,1626.6666666666667,-46.833333333333336,0
Wed Nov 25 2020 13:18:00 GMT+1100 (AEDT),1435.8333333333333,1638.5,202.66666666666666,0
Wed Nov 25 2020 13:19:00 GMT+1100 (AEDT),1175.8333333333333,1596.8333333333333,421,0
Wed Nov 25 2020 13:20:00 GMT+1100 (AEDT),1053.3333333333333,1807,753.6666666666666,0
Wed Nov 25 2020 13:21:00 GMT+1100 (AEDT),903.6666666666666,2005.5,1101.8333333333333,0
Wed Nov 25 2020 13:22:00 GMT+1100 (AEDT),1368.1666666666667,1892.8333333333333,524.6666666666666,0
Wed Nov 25 2020 13:23:00 GMT+1100 (AEDT),1663.1666666666667,1659.5,-3.6666666666666665,0
Wed Nov 25 2020 13:24:00 GMT+1100 (AEDT),1724,1690.6666666666667,-33.333333333333336,0
Wed Nov 25 2020 13:25:00 GMT+1100 (AEDT),1733.8333333333333,1774.5,40.666666666666664,0
Wed Nov 25 2020 13:26:00 GMT+1100 (AEDT),1682.1666666666667,1754,71.83333333333333,0
Wed Nov 25 2020 13:27:00 GMT+1100 (AEDT),1717.8333333333333,1722,4.166666666666667,0
Wed Nov 25 2020 13:28:00 GMT+1100 (AEDT),1731.6666666666667,1660.6666666666667,-71,0
Wed Nov 25 2020 13:29:00 GMT+1100 (AEDT),1720.5,1712,-8.5,0
Wed Nov 25 2020 13:30:00 GMT+1100 (AEDT),1654.3333333333333,1700,45.666666666666664,0
Wed Nov 25 2020 13:31:00 GMT+1100 (AEDT),1706.3333333333333,1995.6666666666667,289.3333333333333,0
Wed Nov 25 2020 13:32:00 GMT+1100 (AEDT),1732.8333333333333,1845.6666666666667,112.83333333333333,0
Wed Nov 25 2020 13:33:00 GMT+1100 (AEDT),1308,1519.3333333333333,211.33333333333334,0
Wed Nov 25 2020 13:34:00 GMT+1100 (AEDT),861.1666666666666,1664.6666666666667,803.5,0
Wed Nov 25 2020 13:35:00 GMT+1100 (AEDT),979.1666666666666,1723.8333333333333,744.6666666666666,0
Wed Nov 25 2020 13:36:00 GMT+1100 (AEDT),1548.3333333333333,1736.3333333333333,188,0
Wed Nov 25 2020 13:37:00 GMT+1100 (AEDT),1414.8333333333333,1602.6666666666667,187.83333333333334,0
Wed Nov 25 2020 13:38:00 GMT+1100 (AEDT),1123.6666666666667,1816.5,692.8333333333334,0
Wed Nov 25 2020 13:39:00 GMT+1100 (AEDT),1061,1824.1666666666667,763.1666666666666,0
Wed Nov 25 2020 13:40:00 GMT+1100 (AEDT),958.8333333333334,1797.3333333333333,838.5,0
Wed Nov 25 2020 13:41:00 GMT+1100 (AEDT),857.1666666666666,1646.6666666666667,789.5,0
Wed Nov 25 2020 13:42:00 GMT+1100 (AEDT),884.1666666666666,1703.5,819.3333333333334,0
Wed Nov 25 2020 13:43:00 GMT+1100 (AEDT),1058.3333333333333,1781.1666666666667,722.8333333333334,0
Wed Nov 25 2020 13:44:00 GMT+1100 (AEDT),1266.3333333333333,1979.3333333333333,713,0
Wed Nov 25 2020 13:45:00 GMT+1100 (AEDT),1420.6666666666667,1962.8333333333333,542.1666666666666,0
Wed Nov 25 2020 13:46:00 GMT+1100 (AEDT),1573.6666666666667,1936.5,362.8333333333333,0
Wed Nov 25 2020 13:47:00 GMT+1100 (AEDT),1557.6666666666667,1640.8333333333333,83.16666666666667,0
Wed Nov 25 2020 13:48:00 GMT+1100 (AEDT),1682.6666666666667,1811.1666666666667,128.5,0
Wed Nov 25 2020 13:49:00 GMT+1100 (AEDT),1503.8333333333333,1742.1666666666667,238.33333333333334,0
Wed Nov 25 2020 13:50:00 GMT+1100 (AEDT),1538.8333333333333,1834.6666666666667,295.8333333333333,0
